,Year,State,STATE_NAME,REGION_NAME,OFFENSE_SUBCAT_NAME,ACTUAL_COUNT,UNFOUNDED_COUNT,CLEARED_COUNT,JUVENILE_CLEARED_COUNT,ht_happ
3384,2016,MN,Minnesota,Midwest,Commercial Sex Acts,3,0,1,0,1
3385,2016,MN,Minnesota,Midwest,Commercial Sex Acts,15,0,14,0,1
3386,2016,AK,Alaska,West,Commercial Sex Acts,5,0,5,0,1
3387,2016,CO,Colorado,West,Involuntary Servitude,2,0,0,0,1
3388,2016,DE,Delaware,South,Commercial Sex Acts,1,0,0,0,1
3389,2017,MA,Massachusetts,Northeast,Commercial Sex Acts,1,0,1,0,1
3390,2016,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
3391,2016,MO,Missouri,Midwest,Commercial Sex Acts,2,0,2,0,1
3392,2016,LA,Louisiana,South,Commercial Sex Acts,2,0,0,0,1
3393,2016,LA,Louisiana,South,Commercial Sex Acts,10,0,9,0,1
3394,2016,NV,Nevada,West,Commercial Sex Acts,17,0,24,19,1
3395,2016,OK,Oklahoma,South,Commercial Sex Acts,2,0,2,0,1
3396,2016,SC,South Carolina,South,Commercial Sex Acts,2,0,0,0,1
3397,2016,TN,Tennessee,South,Commercial Sex Acts,1,0,0,0,1
3398,2016,TX,Texas,South,Commercial Sex Acts,4,0,2,0,1
3399,2016,TX,Texas,South,Commercial Sex Acts,10,0,3,0,1
3400,2016,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
3401,2016,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
3402,2016,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
3403,2016,TX,Texas,South,Involuntary Servitude,2,0,1,0,1
3404,2016,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3405,2016,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
3406,2016,IL,Illinois,Midwest,Commercial Sex Acts,2,0,0,0,1
3407,2016,TX,Texas,South,Involuntary Servitude,4,0,0,0,1
3408,2016,MI,Michigan,Midwest,Commercial Sex Acts,9,0,0,0,1
3409,2016,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3410,2016,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,2,0,1
3411,2016,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
3412,2016,WA,Washington,West,Commercial Sex Acts,2,0,0,0,1
3413,2016,WI,Wisconsin,Midwest,Commercial Sex Acts,3,0,2,0,1
3414,2016,WY,Wyoming,West,Involuntary Servitude,1,0,0,0,1
3415,2016,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3416,2016,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,1,0,1
3417,2016,HI,Hawaii,West,Commercial Sex Acts,2,0,0,0,1
3418,2016,AZ,Arizona,West,Commercial Sex Acts,2,0,0,0,1
3419,2016,AZ,Arizona,West,Commercial Sex Acts,1,0,0,0,1
3420,2016,AZ,Arizona,West,Commercial Sex Acts,1,0,1,0,1
3421,2016,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
3422,2016,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
3423,2016,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
3424,2016,MN,Minnesota,Midwest,Commercial Sex Acts,5,0,5,0,1
3425,2016,TX,Texas,South,Commercial Sex Acts,8,0,0,0,1
3426,2016,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
3427,2016,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
3428,2016,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3429,2016,KY,Kentucky,South,Commercial Sex Acts,1,0,0,0,1
3430,2016,LA,Louisiana,South,Commercial Sex Acts,8,0,7,0,1
3431,2016,TX,Texas,South,Involuntary Servitude,1,0,1,0,1
3432,2018,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3433,2018,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
3434,2018,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3435,2018,TX,Texas,South,Involuntary Servitude,9,0,0,0,1
3436,2020,GA,Georgia,South,Commercial Sex Acts,1,0,0,0,1
3437,2018,TN,Tennessee,South,Commercial Sex Acts,2,0,0,0,1
3438,2018,WV,West Virginia,South,Commercial Sex Acts,1,0,0,0,1
3439,2018,FL,Florida,South,Involuntary Servitude,1,0,0,0,1
3440,2019,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3441,2019,WV,West Virginia,South,Commercial Sex Acts,1,0,0,0,1
3442,2019,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
3443,2018,RI,Rhode Island,Northeast,Commercial Sex Acts,4,0,0,0,1
3444,2019,WV,West Virginia,South,Commercial Sex Acts,1,0,1,0,1
3445,2019,MN,Minnesota,Midwest,Commercial Sex Acts,3,0,3,0,1
3446,2019,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
3447,2020,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3448,2016,CT,Connecticut,Northeast,Commercial Sex Acts,1,0,1,0,1
3449,2017,CT,Connecticut,Northeast,Involuntary Servitude,1,0,1,0,1
3450,2020,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
3451,2019,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3452,2020,RI,Rhode Island,Northeast,Commercial Sex Acts,1,0,0,0,1
3453,2020,NC,North Carolina,South,Commercial Sex Acts,1,0,0,0,1
3454,2020,NC,North Carolina,South,Involuntary Servitude,1,0,0,0,1
3455,2019,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,1,0,1
3456,2019,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,1,1,1
3457,2019,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
3458,2019,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3459,2020,NB,Nebraska,Midwest,Involuntary Servitude,1,0,0,0,1
3460,2018,VT,Vermont,Northeast,Commercial Sex Acts,1,0,2,0,1
3461,2018,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3462,2019,WI,Wisconsin,Midwest,Involuntary Servitude,1,0,0,0,1
3463,2019,TX,Texas,South,Involuntary Servitude,1,0,1,0,1
3464,2017,TN,Tennessee,South,Commercial Sex Acts,1,0,1,0,1
3465,2020,IN,Indiana,Midwest,Commercial Sex Acts,1,0,0,0,1
3466,2019,NC,North Carolina,South,Involuntary Servitude,1,0,0,0,1
3467,2020,NJ,New Jersey,Northeast,Commercial Sex Acts,1,0,1,0,1
3468,2020,CT,Connecticut,Northeast,Commercial Sex Acts,1,0,0,0,1
3469,2019,OR,Oregon,West,Commercial Sex Acts,1,0,0,0,1
3470,2016,OR,Oregon,West,Commercial Sex Acts,2,0,0,0,1
3471,2016,OR,Oregon,West,Involuntary Servitude,1,0,0,0,1
3472,2019,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
3473,2020,TX,Texas,South,Involuntary Servitude,17,0,17,0,1
3474,2018,WA,Washington,West,Commercial Sex Acts,1,0,0,0,1
3475,2019,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,0,0,1
3476,2017,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
3477,2018,WI,Wisconsin,Midwest,Commercial Sex Acts,2,0,0,0,1
3478,2019,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,0,0,1
3479,2019,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,1,0,1
3480,2019,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,1,0,1
3481,2018,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,1,0,1
3482,2019,MA,Massachusetts,Northeast,Commercial Sex Acts,1,0,0,0,1
3483,2019,DE,Delaware,South,Commercial Sex Acts,2,0,0,0,1
3484,2019,DE,Delaware,South,Involuntary Servitude,1,0,0,0,1
3485,2020,MD,Maryland,South,Commercial Sex Acts,1,0,0,0,1
3486,2018,MO,Missouri,Midwest,Commercial Sex Acts,1,0,0,0,1
3487,2018,MO,Missouri,Midwest,Commercial Sex Acts,1,0,0,0,1
3488,2020,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
3489,2020,NV,Nevada,West,Commercial Sex Acts,7,0,1,0,1
3490,2018,CO,Colorado,West,Commercial Sex Acts,1,0,1,0,1
3491,2019,TN,Tennessee,South,Commercial Sex Acts,1,0,1,0,1
3492,2018,SC,South Carolina,South,Commercial Sex Acts,1,0,0,0,1
3493,2019,TN,Tennessee,South,Commercial Sex Acts,1,0,1,0,1
3494,2019,TN,Tennessee,South,Commercial Sex Acts,1,0,0,0,1
3495,2020,GA,Georgia,South,Commercial Sex Acts,1,0,0,0,1
3496,2019,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3497,2020,GA,Georgia,South,Commercial Sex Acts,4,0,0,0,1
3498,2019,GA,Georgia,South,Commercial Sex Acts,1,0,0,0,1
3499,2016,TN,Tennessee,South,Commercial Sex Acts,1,0,0,0,1
3500,2019,KY,Kentucky,South,Commercial Sex Acts,1,0,0,0,1
3501,2017,WA,Washington,West,Commercial Sex Acts,2,0,0,0,1
3502,2019,TN,Tennessee,South,Commercial Sex Acts,1,0,0,0,1
3503,2018,TN,Tennessee,South,Involuntary Servitude,1,0,0,0,1
3504,2019,KY,Kentucky,South,Commercial Sex Acts,2,0,0,0,1
3505,2018,TN,Tennessee,South,Commercial Sex Acts,2,0,2,0,1
3506,2020,TX,Texas,South,Involuntary Servitude,1,0,1,0,1
3507,2019,TN,Tennessee,South,Involuntary Servitude,1,0,0,0,1
3508,2017,CT,Connecticut,Northeast,Commercial Sex Acts,1,0,0,0,1
3510,2020,AR,Arkansas,South,Involuntary Servitude,1,0,0,0,1
3511,2017,KY,Kentucky,South,Involuntary Servitude,1,0,0,0,1
3512,2017,KY,Kentucky,South,Commercial Sex Acts,2,0,0,0,1
3513,2019,AR,Arkansas,South,Involuntary Servitude,1,0,0,0,1
3514,2017,KY,Kentucky,South,Commercial Sex Acts,1,0,0,0,1
3515,2017,KY,Kentucky,South,Involuntary Servitude,10,0,0,0,1
3516,2017,KY,Kentucky,South,Commercial Sex Acts,2,0,0,0,1
3517,2019,TN,Tennessee,South,Commercial Sex Acts,1,0,0,0,1
3518,2019,TN,Tennessee,South,Commercial Sex Acts,1,0,0,0,1
3519,2020,TN,Tennessee,South,Commercial Sex Acts,1,0,0,0,1
3520,2019,TN,Tennessee,South,Involuntary Servitude,1,0,0,0,1
3521,2019,TN,Tennessee,South,Commercial Sex Acts,1,0,1,0,1
3522,2019,TN,Tennessee,South,Commercial Sex Acts,1,0,1,0,1
3523,2020,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,0,0,1
3524,2020,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,0,0,1
3525,2020,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,0,0,1
3526,2019,NC,North Carolina,South,Involuntary Servitude,2,0,0,0,1
3527,2020,NC,North Carolina,South,Involuntary Servitude,1,0,0,0,1
3528,2020,WI,Wisconsin,Midwest,Commercial Sex Acts,2,0,0,0,1
3529,2020,MI,Michigan,Midwest,Commercial Sex Acts,1,0,0,0,1
3530,2019,MA,Massachusetts,Northeast,Involuntary Servitude,1,0,0,0,1
3531,2020,MA,Massachusetts,Northeast,Involuntary Servitude,1,0,0,0,1
3532,2019,MN,Minnesota,Midwest,Commercial Sex Acts,5,0,0,0,1
3533,2020,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
3534,2020,TN,Tennessee,South,Commercial Sex Acts,2,0,0,0,1
3535,2017,KY,Kentucky,South,Involuntary Servitude,2,0,0,0,1
3536,2020,KY,Kentucky,South,Commercial Sex Acts,1,0,0,0,1
3537,2020,KY,Kentucky,South,Commercial Sex Acts,1,0,0,0,1
3538,2019,NM,New Mexico,West,Involuntary Servitude,1,0,0,0,1
3539,2020,WI,Wisconsin,Midwest,Commercial Sex Acts,2,0,0,0,1
3540,2019,NC,North Carolina,South,Commercial Sex Acts,1,0,0,0,1
3541,2017,CT,Connecticut,Northeast,Commercial Sex Acts,1,0,0,0,1
3542,2018,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3543,2020,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3544,2020,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3545,2018,KY,Kentucky,South,Involuntary Servitude,1,0,0,0,1
3546,2018,KY,Kentucky,South,Commercial Sex Acts,1,0,0,0,1
3547,2019,MT,Montana,West,Commercial Sex Acts,1,0,0,0,1
3548,2019,IL,Illinois,Midwest,Commercial Sex Acts,2,0,0,0,1
3549,2019,IL,Illinois,Midwest,Involuntary Servitude,1,0,0,0,1
3550,2019,IL,Illinois,Midwest,Involuntary Servitude,1,0,0,0,1
3551,2018,CO,Colorado,West,Involuntary Servitude,1,0,1,0,1
3552,2020,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3553,2020,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3554,2020,NV,Nevada,West,Commercial Sex Acts,1,0,1,0,1
3555,2020,NV,Nevada,West,Commercial Sex Acts,2,0,0,0,1
3556,2020,NV,Nevada,West,Involuntary Servitude,1,0,0,0,1
3557,2020,NC,North Carolina,South,Involuntary Servitude,2,0,0,0,1
3558,2017,KY,Kentucky,South,Commercial Sex Acts,2,0,0,0,1
3559,2020,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
3560,2019,MO,Missouri,Midwest,Commercial Sex Acts,2,0,0,0,1
3561,2020,NC,North Carolina,South,Commercial Sex Acts,1,0,0,0,1
3562,2019,CT,Connecticut,Northeast,Involuntary Servitude,1,0,0,0,1
3563,2020,UT,Utah,West,Involuntary Servitude,1,0,0,0,1
3564,2020,MO,Missouri,Midwest,Commercial Sex Acts,1,0,0,0,1
3565,2020,MO,Missouri,Midwest,Commercial Sex Acts,2,0,1,0,1
3566,2018,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3567,2019,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3568,2019,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3569,2020,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3570,2020,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
3571,2019,NB,Nebraska,Midwest,Commercial Sex Acts,1,0,0,0,1
3572,2019,NC,North Carolina,South,Commercial Sex Acts,2,0,2,0,1
3573,2019,NC,North Carolina,South,Involuntary Servitude,1,0,0,0,1
3574,2020,ND,North Dakota,Midwest,Involuntary Servitude,1,0,0,0,1
3575,2017,KY,Kentucky,South,Commercial Sex Acts,1,0,0,0,1
3610,2018,OK,Oklahoma,South,Involuntary Servitude,1,0,0,0,1
3611,2019,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3612,2017,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
3613,2017,AK,Alaska,West,Commercial Sex Acts,1,1,0,0,1
3614,2017,OK,Oklahoma,South,Commercial Sex Acts,1,0,0,0,1
3615,2017,OK,Oklahoma,South,Commercial Sex Acts,1,0,1,0,1
3616,2018,OK,Oklahoma,South,Commercial Sex Acts,1,0,0,0,1
3617,2017,LA,Louisiana,South,Commercial Sex Acts,1,0,1,0,1
3618,2017,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
3619,2017,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
3620,2017,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
3621,2017,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
3622,2017,LA,Louisiana,South,Involuntary Servitude,1,0,1,0,1
3623,2016,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,1,0,1
3624,2016,AK,Alaska,West,Commercial Sex Acts,1,0,0,0,1
3625,2019,AZ,Arizona,West,Commercial Sex Acts,10,0,2,0,1
3626,2019,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3627,2019,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3628,2017,TX,Texas,South,Commercial Sex Acts,2,0,0,0,1
3629,2017,TX,Texas,South,Involuntary Servitude,2,0,0,0,1
3630,2017,TX,Texas,South,Commercial Sex Acts,10,0,6,0,1
3631,2017,TX,Texas,South,Commercial Sex Acts,1,0,1,1,1
3632,2018,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
3633,2019,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3634,2017,TN,Tennessee,South,Involuntary Servitude,1,0,0,0,1
3635,2017,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
3636,2017,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3637,2018,AZ,Arizona,West,Commercial Sex Acts,1,0,1,0,1
3638,2018,TX,Texas,South,Commercial Sex Acts,7,0,3,0,1
3639,2018,TX,Texas,South,Commercial Sex Acts,7,0,2,0,1
3640,2018,TX,Texas,South,Involuntary Servitude,1,0,1,0,1
3641,2019,AZ,Arizona,West,Commercial Sex Acts,3,0,1,0,1
3642,2018,MA,Massachusetts,Northeast,Involuntary Servitude,1,0,0,0,1
3643,2017,MA,Massachusetts,Northeast,Commercial Sex Acts,1,0,1,0,1
3644,2017,MA,Massachusetts,Northeast,Involuntary Servitude,1,0,1,0,1
3645,2017,TX,Texas,South,Involuntary Servitude,2,0,0,0,1
3646,2017,TX,Texas,South,Involuntary Servitude,10,0,10,10,1
3647,2017,TX,Texas,South,Commercial Sex Acts,2,1,0,0,1
3648,2018,FL,Florida,South,Involuntary Servitude,2,0,1,0,1
3649,2018,FL,Florida,South,Commercial Sex Acts,4,3,2,0,1
3650,2018,FL,Florida,South,Commercial Sex Acts,2,0,0,0,1
3651,2017,CO,Colorado,West,Commercial Sex Acts,2,0,0,0,1
3652,2017,CO,Colorado,West,Commercial Sex Acts,10,0,10,0,1
3653,2019,WI,Wisconsin,Midwest,Commercial Sex Acts,2,0,2,0,1
3654,2018,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3655,2018,MN,Minnesota,Midwest,Commercial Sex Acts,3,0,3,0,1
3656,2019,AZ,Arizona,West,Commercial Sex Acts,1,0,0,0,1
3657,2019,AZ,Arizona,West,Commercial Sex Acts,3,1,0,0,1
3658,2017,TN,Tennessee,South,Commercial Sex Acts,6,0,6,0,1
3659,2017,TX,Texas,South,Involuntary Servitude,15,0,8,6,1
3660,2017,TX,Texas,South,Involuntary Servitude,2,0,1,0,1
3661,2017,TX,Texas,South,Involuntary Servitude,8,0,8,0,1
3662,2018,MA,Massachusetts,Northeast,Commercial Sex Acts,1,0,1,0,1
3663,2017,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
3664,2017,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,2,0,1
3665,2017,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,0,0,1
3666,2017,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
3667,2017,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3668,2018,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
3669,2018,IL,Illinois,Midwest,Commercial Sex Acts,2,0,0,0,1
3670,2018,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
3671,2017,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,2,0,1
3672,2017,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3673,2017,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
3674,2017,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,0,0,1
3675,2017,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
3676,2017,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,1,0,1
3677,2017,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3678,2017,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
3679,2017,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,0,0,1
3680,2017,MN,Minnesota,Midwest,Commercial Sex Acts,4,0,4,0,1
3681,2017,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
3682,2017,MN,Minnesota,Midwest,Commercial Sex Acts,3,0,3,0,1
3683,2017,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,0,0,1
3684,2017,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3685,2017,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3686,2017,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
3687,2017,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,1,0,1
3688,2017,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3689,2017,MN,Minnesota,Midwest,Commercial Sex Acts,4,0,2,0,1
3690,2017,MN,Minnesota,Midwest,Commercial Sex Acts,4,0,4,0,1
3691,2017,TX,Texas,South,Involuntary Servitude,2,0,2,0,1
3692,2018,MA,Massachusetts,Northeast,Commercial Sex Acts,5,0,1,0,1
3693,2018,MA,Massachusetts,Northeast,Commercial Sex Acts,3,0,0,0,1
3694,2018,LA,Louisiana,South,Involuntary Servitude,1,0,1,0,1
3695,2018,MN,Minnesota,Midwest,Commercial Sex Acts,3,0,3,0,1
3696,2018,MN,Minnesota,Midwest,Commercial Sex Acts,3,0,1,0,1
3697,2017,ND,North Dakota,Midwest,Commercial Sex Acts,1,0,0,0,1
3698,2019,TX,Texas,South,Involuntary Servitude,1,0,1,0,1
3699,2020,WV,West Virginia,South,Commercial Sex Acts,1,0,0,0,1
3700,2020,WV,West Virginia,South,Commercial Sex Acts,1,0,0,0,1
3701,2020,WV,West Virginia,South,Commercial Sex Acts,1,0,0,0,1
3702,2020,WV,West Virginia,South,Commercial Sex Acts,1,0,0,0,1
3703,2020,WV,West Virginia,South,Commercial Sex Acts,1,0,0,0,1
3704,2020,WV,West Virginia,South,Commercial Sex Acts,2,0,0,0,1
3705,2019,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3706,2017,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3707,2018,MI,Michigan,Midwest,Involuntary Servitude,1,0,0,0,1
3708,2019,WV,West Virginia,South,Commercial Sex Acts,1,0,0,0,1
3709,2020,ID,Idaho,West,Involuntary Servitude,1,0,0,0,1
3710,2020,WV,West Virginia,South,Commercial Sex Acts,1,0,0,0,1
3711,2019,ME,Maine,Northeast,Commercial Sex Acts,1,0,0,0,1
3712,2020,MI,Michigan,Midwest,Commercial Sex Acts,1,0,0,0,1
3713,2018,MO,Missouri,Midwest,Commercial Sex Acts,1,0,0,0,1
3714,2020,WV,West Virginia,South,Commercial Sex Acts,1,0,0,0,1
3715,2020,WV,West Virginia,South,Commercial Sex Acts,1,0,0,0,1
3716,2020,WV,West Virginia,South,Commercial Sex Acts,1,0,0,0,1
3717,2019,WV,West Virginia,South,Commercial Sex Acts,1,0,0,0,1
3718,2019,TX,Texas,South,Involuntary Servitude,3,0,0,0,1
3719,2019,KY,Kentucky,South,Commercial Sex Acts,1,0,0,0,1
3720,2020,WV,West Virginia,South,Commercial Sex Acts,2,0,0,0,1
3721,2020,WV,West Virginia,South,Commercial Sex Acts,1,0,0,0,1
3722,2020,WV,West Virginia,South,Commercial Sex Acts,2,0,1,0,1
3723,2020,WV,West Virginia,South,Commercial Sex Acts,1,0,0,0,1
3724,2020,WV,West Virginia,South,Commercial Sex Acts,1,0,0,0,1
3725,2020,WV,West Virginia,South,Commercial Sex Acts,1,0,0,0,1
3726,2019,NC,North Carolina,South,Involuntary Servitude,1,0,0,0,1
3727,2018,WA,Washington,West,Involuntary Servitude,1,0,0,0,1
3728,2020,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3729,2020,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3730,2020,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3731,2020,WV,West Virginia,South,Commercial Sex Acts,1,0,0,0,1
3732,2020,WV,West Virginia,South,Commercial Sex Acts,1,0,0,0,1
3733,2019,WV,West Virginia,South,Commercial Sex Acts,1,0,0,0,1
3734,2020,TX,Texas,South,Involuntary Servitude,1,0,1,0,1
3735,2020,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
3736,2020,MI,Michigan,Midwest,Commercial Sex Acts,1,0,1,0,1
3737,2019,ID,Idaho,West,Commercial Sex Acts,1,0,0,0,1
3738,2018,TX,Texas,South,Commercial Sex Acts,2,0,2,0,1
3739,2020,NV,Nevada,West,Commercial Sex Acts,1,0,0,0,1
3740,2019,CO,Colorado,West,Commercial Sex Acts,2,0,0,0,1
3741,2020,WV,West Virginia,South,Commercial Sex Acts,2,0,1,0,1
3742,2017,MI,Michigan,Midwest,Commercial Sex Acts,1,0,0,0,1
3743,2020,ID,Idaho,West,Commercial Sex Acts,1,0,0,0,1
3744,2015,WA,Washington,West,Commercial Sex Acts,1,0,0,0,1
3745,2015,WA,Washington,West,Commercial Sex Acts,1,0,1,0,1
3746,2015,WA,Washington,West,Commercial Sex Acts,4,0,0,0,1
3747,2017,WA,Washington,West,Commercial Sex Acts,1,0,0,0,1
3748,2017,CO,Colorado,West,Commercial Sex Acts,2,0,0,0,1
3749,2020,WV,West Virginia,South,Commercial Sex Acts,1,0,1,0,1
3750,2019,VA,Virginia,South,Commercial Sex Acts,1,0,1,0,1
3751,2016,WA,Washington,West,Commercial Sex Acts,3,0,3,0,1
3752,2016,MN,Minnesota,Midwest,Commercial Sex Acts,12,0,12,0,1
3753,2016,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
3754,2016,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3755,2016,MN,Minnesota,Midwest,Commercial Sex Acts,4,0,4,0,1
3756,2016,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
3757,2016,TX,Texas,South,Involuntary Servitude,6,0,0,0,1
3758,2016,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3759,2016,MN,Minnesota,Midwest,Commercial Sex Acts,8,0,1,0,1
3760,2016,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
3761,2016,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,0,0,1
3762,2016,MI,Michigan,Midwest,Commercial Sex Acts,1,0,0,0,1
3763,2016,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
3764,2016,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
3765,2016,MN,Minnesota,Midwest,Commercial Sex Acts,10,0,8,0,1
3766,2016,MN,Minnesota,Midwest,Commercial Sex Acts,9,0,9,0,1
3767,2016,CO,Colorado,West,Involuntary Servitude,2,0,1,0,1
3768,2016,CO,Colorado,West,Involuntary Servitude,6,0,0,0,1
3769,2016,DE,Delaware,South,Commercial Sex Acts,3,0,0,0,1
3770,2016,IL,Illinois,Midwest,Commercial Sex Acts,2,0,0,0,1
3771,2016,IL,Illinois,Midwest,Involuntary Servitude,1,0,0,0,1
3772,2018,SC,South Carolina,South,Commercial Sex Acts,1,0,1,0,1
3773,2016,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
3774,2016,ND,North Dakota,Midwest,Commercial Sex Acts,1,0,0,0,1
3775,2016,MI,Michigan,Midwest,Involuntary Servitude,2,0,0,0,1
3776,2016,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,2,0,1
3777,2016,OK,Oklahoma,South,Commercial Sex Acts,1,0,0,0,1
3778,2016,RI,Rhode Island,Northeast,Commercial Sex Acts,1,0,0,0,1
3779,2016,RI,Rhode Island,Northeast,Involuntary Servitude,1,0,0,0,1
